,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
7469,GE'joy-bertbase,GE,bertbase,2437,2437,6,0.37837839126586914,0.6768368798443987,0.4390243887901306,0.708774566737264,0.952479362487793,0.9586330652236938,5911.775699833318,2.4258414853645127,2.4258414853645127,0.35939742511284045,,41589.81254599985,,,,3
7470,GE'joy-multi-tasking,GE,multi-tasking,2437,2824,6,0.0,0.4867444326617179,0.0,0.48802946593001845,0.9483470916748047,0.9532374143600464,6639.852819500447,2.351222669794776,2.7246010748873397,0.3551327089245636,,62139.756462027435,,,,3
7471,GE'sadness-bertbase,GE,bertbase,2437,2437,6,0.08695652335882187,0.5319271057540537,0.0833333358168602,0.5311100447856686,0.954935610294342,0.9587242007255554,5629.313351664071,2.3099357208305586,2.3099357208305586,0.3046352978381729,,38980.85001697473,,,,3
7472,GE'sadness-multi-tasking,GE,multi-tasking,2437,2824,6,0.0,0.4901531728665208,0.0,0.49092645654250233,0.9613733887672424,0.9643527269363403,5792.666562335701,2.0512275362378545,2.3769661724807967,0.2729118724630606,,40165.61068902956,,,,3
7473,GE'surprise-bertbase,GE,bertbase,2437,2437,6,0.2222222238779068,0.6032635774788242,0.20000000298023224,0.5923371647509579,0.9692307710647583,0.969924807548523,6061.771818809211,2.4873909802253635,2.4873909802253635,0.3518677597493239,,35404.56435177475,,,,3
7474,GE'surprise-multi-tasking,GE,multi-tasking,2437,2824,6,0.0,0.4916201117318435,0.0,0.49285033365109626,0.9670329689979553,0.9718044996261597,6345.529374992475,2.2470004868953524,2.6038282211704864,0.3218391088692329,,73392.30413828045,,,,3
7475,GHC-multi-tasking,GHC,multi-tasking,2437,3806,6,0.1818181872367859,0.5623073959938366,0.2142857164144516,0.5845091122868901,0.893069326877594,0.9143968820571899,37594.392197497655,9.877664791775526,15.426504799958003,2.7106231616551684,,201876.67367700487,,,,3
7476,HSBrexit-bertbase,HSBrexit,bertbase,1120,1120,6,0.15000000596046448,0.5333333333333332,0.14718614518642426,0.5335035335035335,0.8482142686843872,0.8534226417541504,2914.4398333737627,2.6021784226551454,2.6021784226551454,0.3729905491040665,,10414.852798101492,,,,3
7477,HSBrexit-multi-tasking,HSBrexit,multi-tasking,1120,6720,6,0.5473684072494507,0.7127776949455793,0.6275395154953003,0.7770214220716214,0.8080357313156128,0.8772321343421936,3386.0101248332435,0.5038705542906612,3.0232233257439676,0.0825843953125157,,24203.01863099985,,,,3
7478,MD-bertbase,MD,bertbase,5538,5538,6,0.6740666031837463,0.7062640689280448,0.6761506199836731,0.7170621805992763,0.7097933292388916,0.7229778170585632,14084.592832666809,2.5432634222944763,2.5432634222944763,0.3757029119417264,,50584.31161000044,,,,3
7479,MD-multi-tasking,MD,multi-tasking,5538,6904,6,0.7245080471038818,0.7232648553696326,0.7465857267379761,0.7601492365454762,0.7232704162597656,0.7609162330627441,14344.109403496986,2.0776519993477676,2.590124486005234,0.31965317888216355,,68430.47890199523,,,,3
7480,SC-bertbase,sc,bertbase,2787,2787,6,0.31768953800201416,0.5467451212148464,0.32692307233810425,0.5569706662505851,0.6625000238418579,0.6764252781867981,6962.00043600038,2.4980267082886187,2.4980267082886187,0.3399054436070947,,24722.121460999915,,,,3
7481,SC-multi-tasking,sc,multi-tasking,2787,3263,6,0.2261904776096344,0.5448179271708683,0.1785714328289032,0.5282237673830594,0.7678571343421936,0.787365198135376,8050.112407002113,2.4670893064670896,2.888450809832118,0.29094877638178357,,27984.99145700771,,,,3
7482,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,9352,17820,74,0.3492063581943512,0.5623359237817069,0.3847448229789734,0.5882729564462751,0.6661238074302673,0.68888258934021,48522.01265767993,2.722896333203139,5.188410249965775,0.4477786771607998,,177439.7664461285,,,,3
7483,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,2787,3263,6,0.10071942210197449,0.48664921273989986,0.1818181872367859,0.5220522052205221,0.7767857313156128,0.7642527222633362,7578.3152616665275,2.322499314025905,2.7191658635330205,0.324948904586794,,27020.850960999724,,,,3
7484,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,7871,13770,50,0.36548224091529846,0.5721216477247203,0.436109334230423,0.60125193359565,0.6719160079956055,0.6696462035179138,36037.19011474996,2.617079892138704,4.5784767011497856,0.3565991180827899,,168705.87299799992,,,,3
7485,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,16369,69228,800,0.0,0.414747366541689,0.2620244026184082,0.5345497848092458,0.708663821220398,0.6941158771514893,547090.3056686511,7.902731635590384,33.422341356750636,1.4709491214387285,,2047058.4187878994,,,,3
7486,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,10518,21547,100,0.43198803067207336,0.5825670546346217,0.4738040864467621,0.5969020501138951,0.636884868144989,0.6344936490058899,66754.18499899872,3.098073281616871,6.346661437440456,0.51936685315842,,245300.42248702375,,,,3
7487,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,8010,14477,54,0.3935926854610443,0.5779622579552801,0.45386818051338196,0.600373672454404,0.6585051417350769,0.6540834903717041,37845.13726633337,2.61415605901315,4.724736237994178,0.36237675423084853,,263715.40290600015,,,,3
7488,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,9135,17179,70,0.20408163964748383,0.49908411094110294,0.33047735691070557,0.56257351292541,0.6728187799453735,0.6857224702835083,47160.35062874289,2.7452325879703645,5.162599959358827,0.44663046015501684,,227005.99272397812,,,,3
7489,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,18227,110174,2200,0.19148936867713928,0.5068112137831936,0.3397771716117859,0.5681332176108862,0.7084132432937622,0.6888799071311951,1983061.9922164988,17.999364570738095,108.7980464265375,3.2506100966312137,,9714216.813932989,,,,3
7490,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,16665,73396,900,0.17383965849876404,0.4979036464627631,0.2855759859085083,0.5467192640267677,0.7070616483688354,0.6971686482429504,658046.8516790133,8.965704557183134,39.48675977671847,1.668802319223605,,3242299.305098015,,,,3
7491,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,4619,6594,16,0.32863849401474,0.5620302645630578,0.40971168875694275,0.6022173197576883,0.6864035129547119,0.6953797936439514,14141.941115750002,2.144668049097665,3.0616889187594722,0.3036326228389461,,66619.27880000006,,,,3
7492,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,17699,95778,1600,0.0,0.4139696169088507,0.2507910430431366,0.524358762507815,0.7063961625099182,0.6817027926445007,1431201.856193676,14.942908143766584,80.86343048724086,2.733462067374459,,5338649.42147999,,,,3
7493,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,12636,32668,200,0.30413222312927246,0.5420870143440676,0.3733412027359009,0.5730706841775213,0.6657403707504272,0.666509747505188,114031.21234950004,3.490608924620425,9.024312468304847,0.629597870790984,,559115.3913879998,,,,3
7494,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,6218,9870,30,0.3478260934352875,0.5777591973244147,0.38279569149017334,0.5976069997891631,0.7029703259468079,0.7122806906700134,23533.708624666655,2.384367641810198,3.7847714095636307,0.31919286055386836,,163246.680028,,,,3
7495,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,4427,6062,14,0.12811388075351715,0.4807802569728874,0.15549597144126892,0.4995842175639806,0.7203196287155151,0.7361809015274048,13036.063240749994,2.150455829882876,2.9446720670318487,0.3011521024826796,,61310.01844499999,,,,3
7496,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,3772,4833,10,0.17674419283866882,0.5206597747371042,0.1587301641702652,0.5146520146520147,0.7674112915992737,0.7756613492965698,10821.740302999993,2.239135175460375,2.8689661460763505,0.3273673629215965,,38858.86138700016,,,,3
7497,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,6614,10719,34,0.11210761964321136,0.4626575852440985,0.2857142984867096,0.5524041176215089,0.6913483738899231,0.7113052010536194,24565.332628333297,2.2917560060018003,3.7141416129926363,0.34379355232141945,,88462.00232699983,,,,3
7498,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,13768,41213,300,0.2367066890001297,0.5156768334624862,0.26988086104393005,0.5307490467189085,0.6763636469841003,0.6757721304893494,191608.64205125836,4.649228205936437,13.916955407557987,0.8714805658523677,,945889.764323947,,,,3
7499,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,4108,5484,12,0.326241135597229,0.5458366167586025,0.311195433139801,0.5439054152678441,0.6520146727561951,0.6626393795013428,11885.266821,2.1672623670678335,2.8932002972249267,0.3008721100474113,,55849.94391200003,,,,3
7500,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,8960,16524,66,0.3837994337081909,0.5623901849641888,0.42034250497817993,0.5863627824598051,0.6352739930152893,0.6529978513717651,43381.51227124035,2.625363850837591,4.841686637415218,0.4261511054332543,,259032.41748013534,,,,3
7501,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,15684,59819,600,0.3098958432674408,0.543227849213041,0.34646695852279663,0.5589526408202548,0.662420392036438,0.6613230109214783,441400.89330199984,7.378941361473776,28.14338773922468,1.3585676929069366,,1649321.258111,,,,3
7502,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,7388,12309,42,0.37288135290145874,0.5466421893011143,0.4308300316333771,0.5812535290796161,0.6132404208183289,0.6352891325950623,31360.97714733334,2.5478086885476756,4.244853430878903,0.3437904570910164,,111034.02748700001,,,,3
7503,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,9786,19047,82,0.2743682265281677,0.5379085146015032,0.3711223900318146,0.5889909549374537,0.6882109642028809,0.7044792175292969,56056.53464433332,2.943063718398347,5.728237752333263,0.4918692181620856,,205660.52093599955,,,,3
7504,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,7013,11533,38,0.3743455410003662,0.5646086723050073,0.40971168875694275,0.581598554479172,0.6477524042129517,0.6522127985954285,26956.580223333352,2.3373432951819435,3.843801543324305,0.35739246408855835,,97317.3372230001,,,,3
7505,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,18431,116319,2500,0.03386641666293144,0.4355157352527266,0.2579834461212158,0.529759042177212,0.7213025689125061,0.6868316531181335,1800796.5840595001,15.481534264045427,97.70476827407629,2.8003000278114487,,8827576.692346,,,,3
7506,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,4890,7109,18,0.1828254908323288,0.4964352794073842,0.23463687300682068,0.5277759520940593,0.6917450428009033,0.7097457647323608,16311.739760250006,2.294519589288227,3.3357341023006146,0.2990866619426074,,75862.84649699999,,,,3
7507,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,7589,13049,46,0.31073445081710815,0.5467296537221225,0.365558922290802,0.5724273805233586,0.6696005463600159,0.6725146174430847,31376.222976250006,2.4044925263430152,4.134434441461327,0.37129190573990345,,149895.64632300005,,,,3
7508,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,16044,64732,700,0.29755735397338867,0.5551335275334208,0.3852013051509857,0.5947191501364523,0.7042692303657532,0.7030335068702698,555732.3177960061,8.585125097262654,34.638015320120054,1.5922872668079129,,2736442.9742210777,,,,3
7509,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,8684,15853,62,0.2966625392436981,0.5381880288871757,0.34930261969566345,0.5630432322581923,0.6645047068595886,0.6675960421562195,43487.70667574718,2.7431846764490744,5.00779671530944,0.44505144111521433,,209298.89563797042,,,,3
7510,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,17343,87221,1300,0.08908297121524811,0.45467417470409455,0.2652198374271393,0.5401303183863084,0.6997697353363037,0.704472005367279,1065002.9275520064,12.210395748179984,61.40822969221048,2.2393649796531863,,3971996.354218019,,,,3
7511,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,8365,15171,58,0.377562016248703,0.5646949925183562,0.4262114465236664,0.592948900303981,0.6451414227485657,0.6612483859062195,37557.62813589536,2.4756198098935704,4.489853931368243,0.39944269966461055,,136867.89132258855,,,,3
7512,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,15234,54376,500,0.25767791271209717,0.5248078784576177,0.35052332282066345,0.5724790259208826,0.6749753952026367,0.6877115964889526,358508.33239166666,6.593135434597372,23.533433923570083,1.2308620791586964,,1340535.0347079996,,,,3
7513,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,5434,8107,22,0.3275529742240906,0.5536818560322873,0.3552631437778473,0.5739059227238291,0.6682509779930115,0.6860986351966858,17533.957314750005,2.162816987140743,3.226712792556129,0.32050388266312974,,83082.847543,,,,3
7514,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,14642,48255,400,0.2153846174478531,0.5020677164562056,0.30927833914756775,0.549994329406856,0.6671246886253357,0.6787575483322144,273216.12267099984,5.66192358659206,18.65975431436961,1.0384839558111343,,1022357.8942249978,,,,3
7515,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,3284,4128,8,0.31152647733688354,0.5462488692113656,0.3045977056026459,0.5613214069656901,0.6676691770553589,0.711561381816864,8572.651243333135,2.076708150032252,2.6104297330490667,0.2826595274548189,,30449.99131199984,,,,3
7516,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,16868,77207,1000,0.3493150770664215,0.560885079156755,0.40783777832984924,0.5850259329601555,0.6628216505050659,0.6606827974319458,742493.4744240018,9.616919119043633,44.01787256485664,1.7798340480315409,,2773871.6912441887,,,,3
7517,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,5785,9009,26,0.2704918086528778,0.5344531496574643,0.34330299496650696,0.5786496538280085,0.6841171383857727,0.7101033329963684,19510.081478400003,2.1656212097236103,3.372529209749352,0.3227436871794876,,115024.35382400005,,,,3
7518,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,18008,103380,1900,0.021235521882772446,0.42849919890736216,0.31563296914100647,0.5578288956910801,0.7187240123748779,0.6904898881912231,1308131.145699,12.653619130383053,72.64166735334295,2.3458619979138464,,4892236.252292001,,,,3
7519,SC-multi-tasking-aa-anchor-downsized-6-3,sc,multi-tasking-aa-anchor-downsized-6-3,9583,18436,78,0.4085231423377991,0.5380079581642504,0.44784313440322876,0.5792442155653877,0.5742993354797363,0.6202805042266846,50560.589303961024,2.742492368407519,5.276071095060109,0.4490470894819119,,184911.21350694448,,,,3
7520,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,3772,4833,10,0.1927710771560669,0.517438173747622,0.22841225564479828,0.5237423789501646,0.7358738780021667,0.7068783044815063,12278.877408753033,2.5406326109565556,3.2552697266047277,0.4446640042926305,,59952.37845694646,,,,3
7521,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,16044,64732,700,0.17758621275424957,0.49807419892183996,0.3204117715358734,0.5567483230503043,0.7027111053466797,0.6827601790428162,374196.41017883335,5.780702128450123,23.323137009401233,1.1089523514850979,,2747499.329827,,,,3
7522,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,6614,10719,34,0.2629629671573639,0.5332583817776315,0.38223937153816223,0.587425588721765,0.6897895336151123,0.6894711256027222,50049.13429834414,4.669198087353684,7.567150634766275,1.0393533719223427,,194844.06887402292,,,,3
7523,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,4108,5484,12,0.2222222238779068,0.5312729948491538,0.2554112672805786,0.5259304797766337,0.7350427508354187,0.6802973747253418,15884.74783251877,2.8965623326985357,3.8667837956472173,0.4702764530518,,76523.20285723545,,,,3
7524,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,4619,6594,16,0.06818182021379471,0.45524475524475516,0.29197078943252563,0.5492755310710205,0.7302631735801697,0.6961628794670105,20836.409008246846,3.1599043081963676,4.511021651493147,0.579862545044297,,102501.08206411824,,,,3
7525,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,15684,59819,600,0.25245654582977295,0.5264703509897896,0.3162928819656372,0.5406294311920019,0.6850318312644958,0.6501856446266174,317399.6204824187,5.306000108367219,20.23716019398232,1.0525994840135957,,1964186.8830011226,,,,3
7526,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,6218,9870,30,0.3259762227535248,0.5548137285289342,0.31976744532585144,0.5412224633237417,0.6724422574043274,0.6481202840805054,40403.96256800159,4.093613228774224,6.49790327565159,0.9495951746704964,,208458.00919801695,,,,3
7527,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,4427,6062,14,0.14743590354919434,0.4813568376068377,0.2645290493965149,0.5351231844313296,0.6963470578193665,0.6926298141479492,18595.74253822211,3.0675919726529384,4.200529148005899,0.5306545701458637,,90545.00620777253,,,,3
7528,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,17699,95778,1600,0.2995951473712921,0.5370205173951829,0.35297879576683044,0.5302577035334429,0.658777117729187,0.5971620678901672,914588.481148472,9.5490455130455,51.674585069691624,1.8750137373169118,,4553950.799236889,,,,3
7529,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,2787,3263,6,0.3400000035762787,0.5982608695652174,0.359183669090271,0.6050429288524526,0.7642857432365417,0.7580893635749817,7205.396718505654,2.208212294975683,2.5853594253698073,0.30896661890910554,,33903.06443005102,,,,3
7530,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,18227,110174,2200,0.0,0.42326537063379166,0.2925885021686554,0.532504212200422,0.733899712562561,0.6556273698806763,1596145.0716685504,14.487493162348198,87.57036658081694,2.5882283631982266,,7813759.225470247,,,,3
7531,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,14642,48255,400,0.027513228356838226,0.419538856938898,0.2911633849143982,0.5299897358216398,0.6843008995056152,0.6513445973396301,968602.6081349701,20.072585392912032,66.15234313174226,6.0985340780585275,,4080631.009841105,,,,3
7532,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,8010,14477,54,0.234375,0.5177556818181819,0.3791024684906006,0.5741666237312587,0.6842783689498901,0.663520872592926,87121.17492948892,6.017902530185046,10.876551177214596,1.4830739846986505,,455619.2847789498,,,,3
7533,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,9135,17179,70,0.19471488893032074,0.4960273743868,0.32571762800216675,0.5533440687781938,0.676174521446228,0.669347882270813,126437.1543451678,7.359983371859118,13.84095833006763,1.9763123900917179,,835617.3100786982,,,,3
7534,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,9352,17820,74,0.12251148372888565,0.4667324830756001,0.265193372964859,0.5376644937909385,0.6889250874519348,0.698241651058197,135190.6344507879,7.586455356385405,14.455799235541907,2.0432217593711677,,722942.6843291149,,,,3
7535,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,15234,54376,500,0.0,0.4132024634334103,0.29719361662864685,0.5456391051930739,0.7041652798652649,0.6814895868301392,367077.3392690001,6.750723467504048,24.095926169686233,1.295018363015547,,2695207.6277940013,,,,3
7536,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,7871,13770,50,0.25969645380973816,0.5404388607068893,0.3434816598892212,0.5689039480459083,0.7119422554969788,0.6867784261703491,80353.2817512285,5.835387200524945,10.208776743898932,1.4120499605969672,,518404.251030297,,,,3
7537,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,18008,103380,1900,0.28451380133628845,0.5347532952574969,0.35973241925239563,0.5485973790735306,0.6693481206893921,0.6276176571846008,1275364.9632133776,12.336670180048149,70.82213256404808,2.38809944533148,,7843674.755184678,,,,3
7538,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,5785,9009,26,0.013029315508902073,0.4287026394904715,0.22391857206821442,0.49891258627161394,0.7311446070671082,0.649827778339386,35986.02793275495,3.9944530949888946,6.22057526927484,0.8501252259138081,,182251.78933504503,,,,3
7539,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,16665,73396,900,0.16861435770988464,0.49353065657490885,0.3166482448577881,0.5460671642901137,0.7019748687744141,0.6620161533355713,497639.3895534002,6.7801976886124615,29.861349508154827,1.3134081252929342,,3064370.4249740024,,,,3
7540,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,16868,77207,1000,0.03340292349457741,0.4369288907369333,0.2674436569213867,0.5346837988351234,0.7261165380477905,0.688165009021759,815419.5243382499,10.561471425366223,48.341209647750176,2.004219889022358,,4028987.8352679955,,,,3
7541,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,9583,18436,78,0.2536945939064026,0.524827088620192,0.38004031777381897,0.5768021936909117,0.6795346140861511,0.6682847738265991,133406.77362174029,7.236210328799104,13.92119102804344,2.0092935312035083,,719201.1297259014,,,,3
7542,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,3284,4128,8,0.2240000069141388,0.5221851851851852,0.24028268456459045,0.5430804108565421,0.7082706689834595,0.7437425255775452,9618.24409023393,2.3300009908512425,2.9288197595109406,0.37062708442269726,,46200.84295293782,,,,3
7543,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,10518,21547,100,0.25115206837654114,0.5276254642322425,0.3279263377189636,0.5472432105928391,0.6894409656524658,0.6534810066223145,160881.13572999137,7.466521359353569,15.295791569689234,2.1183110516165957,,1078405.634965864,,,,3
7544,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,8365,15171,58,0.3390243947505951,0.5580812740693197,0.36531364917755127,0.5686488725249603,0.6666666865348816,0.6644993424415588,98506.15885123261,6.49305641363342,11.775990299011669,1.7086053821899294,,523351.54881479684,,,,3
7545,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,5434,8107,22,0.12352941185235977,0.477297585700947,0.2597864866256714,0.5486432384341637,0.7167300581932068,0.7335041761398315,28458.15889738733,3.5103193409877056,5.237055373092994,0.7924357625000791,,180803.22612792952,,,,3
7546,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,16369,69228,800,0.08294062316417694,0.45293527918019894,0.25569838285446167,0.5246949414929272,0.7031726837158203,0.6769322156906128,627323.0294086667,9.061695114818667,38.32384564778952,1.7762803374477574,,4625511.785417,,,,3
7547,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,4890,7109,18,0.28784120082855225,0.5489503771350871,0.37547892332077026,0.5684129628694682,0.7001044750213623,0.6546609997749329,22162.09038202942,3.117469458718444,4.532124822500903,0.6704325115682089,,112448.60597408842,,,,3
7548,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,17343,87221,1300,0.10983171314001083,0.46856081091674434,0.3228740394115448,0.5490172357763774,0.7107081413269043,0.6624156832695007,735803.5063912503,8.436081980156732,42.426541336057795,1.628689016627307,,3652022.8550350033,,,,3
7549,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,13768,41213,300,0.1059190034866333,0.4580730126883355,0.2809523940086365,0.5315295815295815,0.6869090795516968,0.6655592322349548,732888.7964377645,17.782951894736236,53.23131874184809,5.245070267530936,,4011529.164810083,,,,3
7550,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,7589,13049,46,0.19677996635437012,0.5046530301276138,0.38372093439102173,0.5789142743863909,0.6960054039955139,0.6693956851959229,72587.45309148799,5.562683201125602,9.5648244948594,1.3311310297155532,,377469.6631670231,,,,3
7551,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,18431,116319,2500,0.0,0.4199590744530143,0.309255450963974,0.5340542256230532,0.7240163087844849,0.642509937286377,2009786.377962834,17.278229506467852,109.04380543447637,3.274016623888288,,7549793.127364945,,,,3
7552,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,8684,15853,62,0.011516314931213856,0.41606815390652835,0.33028721809387207,0.5609600125563925,0.6963443160057068,0.6821561455726624,115908.77877575986,7.311472830111642,13.347395068604314,1.8852175157698503,,612788.492353051,,,,3
7553,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,8960,16524,66,0.25128206610679626,0.5184457246131255,0.34494978189468384,0.5556150441569047,0.6666666865348816,0.655483067035675,95578.1748965237,5.784203273815281,10.667207019701307,1.5642267028113868,,511204.5865590917,,,,3
7554,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,7388,12309,42,0.27230048179626465,0.5319368775028777,0.38211968541145325,0.5631875644520236,0.6759582161903381,0.6382439732551575,62907.89579626289,5.110723519072459,8.514874904745925,1.2868664858413363,,331069.2667819094,,,,3
7555,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,9786,19047,82,0.16170212626457214,0.4874270992392087,0.3137930929660797,0.5540718875835937,0.6944157481193542,0.683540940284729,155523.89893622603,8.165270065428993,15.892489161682612,2.2249908959024984,,833926.8817409175,,,,3
7556,SC-multi-tasking-aa-anchor-logits-6-3,sc,multi-tasking-aa-anchor-logits-6-3,7013,11533,38,0.41392651200294495,0.5266061066592982,0.37485310435295105,0.4955073650725825,0.5534266829490662,0.5243629813194275,57952.2351763444,5.024905503888355,8.26354415747104,1.152761268881324,,227057.8285540687,,,,3
