,dataset_name,ds_name,model,dataset_size,number_annotations,num_annos,f1_bin_maj,f1_macro_maj,f1_bin_indi,f1_macro_indi,test_acc_maj,test_acc_indi,mean_train_millis,mean_train_millis_per_annotation,mean_train_millis_per_sample,mean_eval_millis_per_annotation,mean_test_millis_per_annotation,sum_all_millis,annotations_per_anno,comment_percentage,learning_rate,fold
76,GE'disgust-comp,GE,comp,57970,10769,50,0.02531645569620253,0.4578539573854678,0.05277044854881266,0.46762908679486453,0.8029430582213691,0.7909143855562026,550.4103177110665,0.05111062472941466,0.00949474413853832,0.3643778562460592,,48878.84665327147,12,8,,0
77,GE'disgust-compUid,GE,compUid,57970,10769,50,0.01834862385321101,0.491441464727401,0.05069124423963134,0.5044700647627018,0.9315419065898912,0.9200155309648612,607.7320215001237,0.056433468427906364,0.010483560833191715,0.3853131200295594,,51725.625406979816,12,8,,0
78,GE'disgust-sbertbase,GE,sbertbase,57970,82719,50,0.22409638554216862,0.597642323050254,0.227991644285288,0.5968604213451557,0.9444396514537141,0.9343717496638677,3450.572884455323,0.041714393119541136,0.05952342391677287,0.1830503241351087,,201085.499902023,77,8,,0
79,GE'disgust-uid,GE,uid,57970,82719,50,0.022727272727272724,0.5076254810997921,0.01937984496124031,0.5031865679835377,0.985160900698818,0.9743271011441184,3814.1182967985515,0.04610933759835771,0.06579469202688548,0.19924229551006895,,219419.99761496845,77,8,,0
80,GE'fear-comp,GE,comp,57970,10746,50,0.01838235294117647,0.4064198138839831,0.020137784843667197,0.40124016964372883,0.66008911521324,0.6438065883259487,513.4269649992348,0.04777842592585472,0.008856770139714245,0.39097308053233454,,51324.632498995925,11,8,,0
81,GE'fear-compUid,GE,compUid,57970,10746,50,0.03428571428571429,0.48866291106938226,0.024729520865533233,0.4799559263290173,0.8924252068746021,0.8784434598343287,569.2279953000252,0.05297115161920949,0.009819354757633694,0.39442270093055054,,52324.06030299535,11,8,,0
82,GE'fear-sbertbase,GE,sbertbase,57970,82471,50,0.35051546391752575,0.6711294719439098,0.28764805414551603,0.638387279306861,0.9836942455353291,0.9785799689638505,3472.4823777913116,0.0421054962082588,0.05990136929086271,0.2025432937471122,,218593.48509006668,75,8,,0
83,GE'fear-uid,GE,uid,57970,82471,50,0.3358395989974937,0.6621040596927512,0.2919056724028043,0.6387431384765777,0.9771374342162022,0.9717367523976698,3821.9302770099603,0.04634271776757842,0.06592945104381508,0.22275907422633784,,240339.51721526682,75,8,,0
84,GE'joy-comp,GE,comp,57970,10707,50,0.11962616822429907,0.46996188228078745,0.12450925406618057,0.47078621029806156,0.7015209125475285,0.6973633191159364,564.627027500319,0.05273438194642,0.0097399866741473,0.37798247039314603,,50259.243467997294,12,8,,0
85,GE'joy-compUid,GE,compUid,57970,10707,50,0.1565217391304348,0.5451098100983685,0.13705583756345177,0.5328436198732457,0.8770595690747782,0.8681659557968204,615.0841976515949,0.05744692235468337,0.010610388091281609,0.3798998021263641,,50996.20936997235,12,8,,0
